cy_codigo,cy_conyuge_cobis,cy_ente_conyuge,cy_nombre_completo,cy_fecha_nacimiento,cy_tipo_identificacion,cy_identificacion,cy_fecha_registro,cy_usuario_registro,cy_fecha_modificacion,cy_usuario_modificacion,cy_p_nombre,cy_s_nombre,cy_p_apellido,cy_s_apellido,cy_gestion_gic
2785,79815675,0,NOMBRE COMPLETO DEL CONYUGE79815675,01/01/88 12:00 AM,3,ID0079815675,01/02/20 12:00 AM,ah53081,,,,,,,
2786,79830658,77949330,NOMBRE COMPLETO DEL CONYUGE79830658,01/01/88 12:00 AM,1,ID0079830658,01/02/20 12:00 AM,ez92106,01/25/23 12:00 AM,usrnetbank,,,,,
2787,81750955,1575158,NOMBRE COMPLETO DEL CONYUGE81750955,01/01/88 12:00 AM, ,ID0081750955,01/02/20 12:00 AM,fm38193,,,,,,,
2788,82255460,375592,NOMBRE COMPLETO DEL CONYUGE82255460,01/01/88 12:00 AM, ,ID0082255460,01/02/20 12:00 AM,ni863116,,,,,,,
2789,79258989,77443290,NOMBRE COMPLETO DEL CONYUGE79258989,01/01/88 12:00 AM, ,ID0079258989,01/02/20 12:00 AM,cs90816,,,,,,,
2790,78978880,17651484,NOMBRE COMPLETO DEL CONYUGE78978880,01/01/88 12:00 AM,1,ID0078978880,01/02/20 12:00 AM,ni969946,,,,,,,
2792,81429383,0,NOMBRE COMPLETO DEL CONYUGE81429383,01/01/88 12:00 AM,1,ID0081429383,01/02/20 12:00 AM,js37023,,,,,,,
2793,81630437,77572015,NOMBRE COMPLETO DEL CONYUGE81630437,01/01/88 12:00 AM,1,ID0081630437,01/02/20 12:00 AM,es62052,,,,,,,
2794,81133972,1646157,NOMBRE COMPLETO DEL CONYUGE81133972,01/01/88 12:00 AM, ,ID0081133972,01/02/20 12:00 AM,ni934500,,,,,,,
2795,80810482,77431071,NOMBRE COMPLETO DEL CONYUGE80810482,01/01/88 12:00 AM,3,ID0080810482,01/02/20 12:00 AM,ni965201,,,,,,,
2796,78810203,17601374,NOMBRE COMPLETO DEL CONYUGE78810203,01/01/88 12:00 AM,1,ID0078810203,01/02/20 12:00 AM,es62052,,,,,,,
2797,79683310,77928499,NOMBRE COMPLETO DEL CONYUGE79683310,01/01/88 12:00 AM,1,ID0079683310,01/02/20 12:00 AM,ni934525,,,,,,,
2798,80652542,0,NOMBRE COMPLETO DEL CONYUGE80652542,01/01/88 12:00 AM,1,ID0080652542,01/02/20 12:00 AM,jn63992,,,,,,,
2800,79778192,17644169,NOMBRE COMPLETO DEL CONYUGE79778192,01/01/88 12:00 AM, ,ID0079778192,01/02/20 12:00 AM,nc46148,,,,,,,
2801,80039255,0,NOMBRE COMPLETO DEL CONYUGE80039255,01/01/88 12:00 AM,1,ID0080039255,01/02/20 12:00 AM,le34903,01/02/20 12:00 AM,le34903,,,,,
