en_ente;en_nombre;en_subtipo;en_filial;en_oficina;en_ced_ruc;en_fecha_crea;en_fecha_mod;en_imagen;en_direccion;en_referencia;en_casilla;en_casilla_def;en_tipo_dp;en_balance;en_grupo;en_pais;en_oficial;en_actividad;en_retencion;en_mala_referencia;en_comentario;en_cont_malas;en_nomlar;en_patrimonio_tec;en_vinculacion;en_tipo_vinculacion;c_posicion;c_tipo_compania;c_rep_legal;c_activo;c_pasivo;c_es_grupo;c_capital_social;c_reserva_legal;c_fecha_const;c_nombre_completo;c_plazo;c_estatutos;c_direccion_domicilio;c_fecha_inscrp;c_objeto_social;c_fecha_aum_capital;c_rep_jud;c_rep_ex_jud;c_notaria;c_capital_inicial;c_num_acciones;c_cap_pagado;p_c_apellido;p_nit;p_carne_electoral;p_licencia;en_reg_fiscal;en_giro;p_dir;p_din;en_calificacion;c_tamano;s_tipo_soc_hecho;p_p_apellido;p_s_apellido;p_sexo;p_fecha_nac;p_profesion;p_pasaporte;p_estado_civil;p_num_cargas;p_nivel_ing;p_nivel_egr;p_tipo_persona;p_personal;p_propiedad;p_trabajo;p_soc_hecho;p_fecha_ingreso;p_fecha_expira;en_categoria;en_serv_adic;en_comen_adic;en_nombre_largo;en_usuario_crea;en_usuario_mod;en_oficina_mod;en_paga_iva;p_fecha_emision_cedula;p_fecha_expiracion_cedula;p_dependientes;p_oficio;en_domiciliado;c_folio;c_libro;p_carnet_res;p_carnet_min;p_partida_nac;p_fecha_emision_dui;p_fecha_vencimiento_dui;en_banca;p_emp_banc;p_representado;en_coment_act;en_fecha_act;en_nombre2;en_pais_nac;en_rango_ingresos;en_nombre1;en_tipo_segmento;en_segmento_negocio;en_afiliate_code;en_std_industry_code;en_glb_finance_cid;en_pais_residencia;en_base_number;en_ciudad_nac;en_perfil;;;;;;;;;
78531142;NOMBRE_78531142;P;1;172;IDENTIFCR_78531142;May 9 2018 12;12:00:00 AM;Jun 13 2022  5;26PM;;2;0;0;;;0;;1;218;1000;S;N;COMENTARIO_78531142;0;NOMLAR_78531142;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531142;;;0;53;;IDENTIFD_78531142;R;COM;;APELLIDOP_78531142;APELLIDOS_78531142;M;Jan 29 1990 12;12:00:00 AM;2323;;S;;;;PA;1;0;1;0;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531142;ni891421;ni965202;132;S;;;1;;S;;;;;;;;OTR;;;;Jun 13 2022  5;26PM;NOMBRE2_78531142;1;C;NOMBRE1_78531142;92;9299;;;0;1;0;201;N;;;;;
78531150;NOMBRE_78531150;P;1;172;IDENTIFCR_78531150;Feb 22 2022 12;12:00:00 AM;Jan 6 2023 10;36AM;;1;0;0;;;0;;1;0;1400;N;N;COMENTARIO_78531150;0;NOMLAR_78531150;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531150;;;;;;IDENTIFD_78531150;;;;APELLIDOP_78531150;APELLIDOS_78531150;M;Apr 24 1998 12;12:00:00 AM;1400;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78531150;ni934923;ni935090;172;S;;;;;N;;;;;;;;;;; ;Jan 6 2023 10;36AM;NOMBRE2_78531150;1;;NOMBRE1_78531150;92;9299;;;0;1;0;;N;;;;;
78531169;NOMBRE_78531169;P;1;122;IDENTIFCR_78531169;Feb 21 2024 12;12:00:00 AM;Dec 27 2024  4;07:00:00 PM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78531169;0;NOMLAR_78531169;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531169;IDENTIFN_78531169;;;;126;;IDENTIFD_78531169;N;;;APELLIDOP_78531169;APELLIDOS_78531169;M;Nov 25 1985 12;12:00:00 AM;2323;;C;;;;PA;2;;1;;;;A;;;NOMBRELAR_78531169;sa;pr34393;;S;Dec 14 2015 12;12:00:00 AM;Dec 14 2025 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78531169;1;C;NOMBRE1_78531169;92;9299;;;0;1;0;1003;N;;;;
78531177;NOMBRE_78531177;P;1;122;IDENTIFCR_78531177;Apr 23 2024 12;12:00:00 AM;Apr 23 2024  3;57PM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78531177;0;NOMLAR_78531177;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531177;;;;53;;IDENTIFD_78531177;N;;;APELLIDOP_78531177;APELLIDOS_78531177;M;Mar 25 2001 12;12:00:00 AM;544;;S;;;;PA;2;;1;;;;A;;;NOMBRELAR_78531177;sa;;;S;Mar 31 2017 12;12:00:00 AM;Mar 31 2027 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78531177;1;C;NOMBRE1_78531177;92;9299;;;0;1;0;1102;N;;;;
78531185;NOMBRE_78531185;P;1;172;IDENTIFCR_78531185;Nov 19 2024 12;12:00:00 AM;Jan 9 2025 11;38AM;;2;0;0;;;0;;1;0;1000;S;N;;0;NOMLAR_78531185;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531185;;;0;69;;IDENTIFD_78531185;N;;;APELLIDOP_78531185;APELLIDOS_78531185;M;Oct 4 2000 12;12:00:00 AM;140;;S;;;;PA;1;0;1;0;;;A;;ES FIRMANTE DE INVERSIONES MUMA S,A;NOMBRELAR_78531185;ni934923;ni31338;132;S;;;0;;S;;;;;;;;OTR;;;;Jan 9 2025 11;38AM;NOMBRE2_78531185;1;C;NOMBRE1_78531185;92;9299;;;0;1;0;1844;N;;;;;
78531193;NOMBRE_78531193;P;1;122;IDENTIFCR_78531193;Dec 11 2024 12;12:00:00 AM;Dec 12 2024  5;46PM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78531193;0;NOMLAR_78531193;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531193;;;;105;;IDENTIFD_78531193;N;;;APELLIDOP_78531193;APELLIDOS_78531193;M;Oct 11 1990 12;12:00:00 AM;101;;S;;;;PA;2;;1;;;;A;;;NOMBRELAR_78531193;sa;pr34382;;S;Jan 11 2016 12;12:00:00 AM;Jan 11 2026 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78531193;1;D;NOMBRE1_78531193;92;9299;;;0;1;0;109;N;;;;
78531207;NOMBRE_78531207;P;1;122;IDENTIFCR_78531207;Feb 26 2012 12;12:00:00 AM;Nov 8 2021  2;23PM;;2;;;;;;;1;1;1900;S;S;COMENTARIO_78531207;1;NOMLAR_78531207;;;;N;4;;;;;;;;COMCOMP_78531207;;;;;;;;;;;;;;IDENTIFN_78531207;;;;105;;IDENTIFD_78531207;N;;;APELLIDOP_78531207;APELLIDOS_78531207;M;Aug 6 1978 12;12:00:00 AM;0;;C;;;;PA;;;;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531207;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531207;;C;NOMBRE1_78531207;92;9299;;;0;1;0;;N;;;;;
78531215;NOMBRE_78531215;P;1;122;IDENTIFCR_78531215;Feb 19 2015 12;12:00:00 AM;Feb 19 2015 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531215;0;NOMLAR_78531215;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531215;IDENTIFN_78531215;;;;105;;IDENTIFD_78531215;N;;;APELLIDOP_78531215;APELLIDOS_78531215;M;Aug 3 1990 12;12:00:00 AM;0;;S;;;;PA;;;1;;;;A;;;NOMBRELAR_78531215;sa;;;S;;;1;;;;;;;;;;OTR;;;;;NOMBRE2_78531215;;;NOMBRE1_78531215;92;9225;;;0;1;0;;N;;;;;;
78531223;NOMBRE_78531223;P;1;122;IDENTIFCR_78531223;Mar 5 2018 12;12:00:00 AM;Mar 5 2018 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531223;0;NOMLAR_78531223;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531223;IDENTIFN_78531223;;;;105;;IDENTIFD_78531223;N;;;APELLIDOP_78531223;APELLIDOS_78531223;M;Sep 15 1995 12;12:00:00 AM;0;;C;;;;PA;;;;;;;A;;;NOMBRELAR_78531223;sa;;;S;;;;;;;;;;;;;OTR;;;;;NOMBRE2_78531223;;;NOMBRE1_78531223;92;9299;;;0;1;0;;N;;;;;;
78531231;NOMBRE_78531231;P;1;172;IDENTIFCR_78531231;Jan 23 2006 12;12:00:00 AM;Apr 24 2018  9;40AM;;2;;;;;2;;1;22;1000;S;N;COMENTARIO_78531231;0;NOMLAR_78531231;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531231;;;0;96;;IDENTIFD_78531231;N;COR;;APELLIDOP_78531231;APELLIDOS_78531231;M;Oct 23 1954 12;12:00:00 AM;104;;A;;;;PA;2;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531231;sa;lm48521;132;N;;;1;;S;;;;;;;;OTR;;;;Apr 24 2018  9;36AM;NOMBRE2_78531231;1;F;NOMBRE1_78531231;92;9223;;;0;1;0;;N;;;;;
78531240;NOMBRE_78531240;P;1;174;IDENTIFCR_78531240;Oct 16 1998 12;12:00:00 AM;Apr 4 2010  8;21PM;;2;;;;;;;1;18;1000;S;N;COMENTARIO_78531240;0;NOMLAR_78531240;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531240;;;0;105;;IDENTIFD_78531240;N;;;APELLIDOP_78531240;APELLIDOS_78531240;M;Apr 14 1975 12;12:00:00 AM;2330;;C;;;;PA;3;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531240;sa;mm32373;132;N;;;0;;S;;;;;;;;OTR;;;;Apr 4 2010  8;21PM;NOMBRE2_78531240;1;D;NOMBRE1_78531240;92;9204;;;0;1;0;;N;;;;;
78531258;NOMBRE_78531258;P;1;122;IDENTIFCR_78531258;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531258;;NOMLAR_78531258;;;;N;4;;;;;;;;COMCOMP_78531258;;;;;;;;;;;;;;IDENTIFN_78531258;;;;105;;IDENTIFD_78531258;N;;;APELLIDOP_78531258;APELLIDOS_78531258;F;Jan 1 1900 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531258;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531258;;A;NOMBRE1_78531258;92;9299;;;0;1;0;;N;;;;;
78531266;NOMBRE_78531266;P;1;122;IDENTIFCR_78531266;Feb 25 2022 12;12:00:00 AM;May 23 2024 11;34AM;;2;;;;;;;1;24;1000;S;N;COMENTARIO_78531266;0;NOMLAR_78531266;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531266;;;0;107;;IDENTIFD_78531266;N;B&P;;APELLIDOP_78531266;APELLIDOS_78531266;M;Aug 17 1985 12;12:00:00 AM;2323;;C;;;;PA;1;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531266;sa;ni935236;132;S;;;2;;S;;;;;;;;OTR;;;;May 23 2024 11;34AM;NOMBRE2_78531266;1;C;NOMBRE1_78531266;92;9299;;;0;1;0;1204;N;;;;;
78531274;NOMBRE_78531274;P;1;174;IDENTIFCR_78531274;Sep 9 2008 12;12:00:00 AM;Mar 31 2010  8;45PM;;2;;;;;;;1;18;1000;S;N;COMENTARIO_78531274;0;NOMLAR_78531274;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531274;;;;61;;IDENTIFD_78531274;N;;;APELLIDOP_78531274;APELLIDOS_78531274;M;Jul 5 1990 12;12:00:00 AM;1400;;S;;;;PA;2;;1;;;Dec 1 2016 12;12:00:00 AM;A;;;NOMBRELAR_78531274;sa;;;N;;;0;;S;;;;;;;;OTR;;;;;NOMBRE2_78531274;;A;NOMBRE1_78531274;92;9299;;;0;1;0;;N;;;;;
78531282;NOMBRE_78531282;P;1;192;IDENTIFCR_78531282;Jan 27 2014 12;12:00:00 AM;Jul 5 2014  6;02:00:00 AM;;2;0;0;;;0;;1;20;1000;S;N;COMENTARIO_78531282;0;NOMLAR_78531282;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531282;;;0;75;;IDENTIFD_78531282;N;B&P;;APELLIDOP_78531282;APELLIDOS_78531282;M;Aug 6 1991 12;12:00:00 AM;805;;S;;;;PA;1;0;1;0;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531282;kt43226;mh61463;132;S;;;2;;S;;;;;;;;OTR;;;;Jan 29 2014  2;40PM;NOMBRE2_78531282;1;C;NOMBRE1_78531282;92;9225;;;0;1;0;;N;;;;;
78531290;NOMBRE_78531290;P;1;122;IDENTIFCR_78531290;Apr 29 2023 12;12:00:00 AM;Apr 29 2023 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531290;0;NOMLAR_78531290;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531290;IDENTIFN_78531290;;;;105;;IDENTIFD_78531290;N;;;APELLIDOP_78531290;APELLIDOS_78531290;M;Jul 26 1984 12;12:00:00 AM;0;;C;;;;PA;;;;;;;A;;;NOMBRELAR_78531290;sa;;;S;;;;;;;;;;;;;OTR;;;;;NOMBRE2_78531290;;;NOMBRE1_78531290;92;9299;;;0;1;0;;N;;;;;;
78531304;NOMBRE_78531304;P;1;122;IDENTIFCR_78531304;Jun 17 2016 12;12:00:00 AM;Nov 8 2024  5;12:00:00 PM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78531304;0;NOMLAR_78531304;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531304;;;0;105;;IDENTIFD_78531304;N;COM;;APELLIDOP_78531304;APELLIDOS_78531304;M;Dec 15 1987 12;12:00:00 AM;196;;C;;;;PA;1;;1;;;;A;;ACTUALIZADO;NOMBRELAR_78531304;sa;pr33771;132;S;;;1;;S;;;;;;;;OTR;;;;Jun 28 2023  8;50AM;NOMBRE2_78531304;1;C;NOMBRE1_78531304;92;9299;;;0;1;0;1003;N;;;;;
78531312;NOMBRE_78531312;P;1;122;IDENTIFCR_78531312;Feb 26 2012 12;12:00:00 AM;Mar 29 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531312;;NOMLAR_78531312;;;;N;4;;;;;;;;COMCOMP_78531312;;;;;;;;;;;;;;IDENTIFN_78531312;;;;105;;IDENTIFD_78531312;N;;;APELLIDOP_78531312;APELLIDOS_78531312;M;Dec 14 1968 12;12:00:00 AM;0;342676;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531312;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531312;;C;NOMBRE1_78531312;92;9299;;;0;1;0;;N;;;;;
78531320;NOMBRE_78531320;P;1;174;IDENTIFCR_78531320;May 14 1997 12;12:00:00 AM;Mar 31 2010  7;55PM;;2;;;;;;;1;18;1000;S;N;COMENTARIO_78531320;0;NOMLAR_78531320;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531320;;;;69;;IDENTIFD_78531320;N;;;APELLIDOP_78531320;APELLIDOS_78531320;M;Apr 8 1967 12;12:00:00 AM;101;;C;;;;PA;3;;1;;;Dec 31 2008 12;12:00:00 AM;A;;;NOMBRELAR_78531320;sa;;;N;;;0;;S;;;;;;;;OTR;;;;;NOMBRE2_78531320;;I;NOMBRE1_78531320;92;9299;;;0;1;0;;N;;;;;
78531339;NOMBRE_78531339;P;1;122;IDENTIFCR_78531339;Dec 17 2012 12;12:00:00 AM;Dec 17 2012  5;49PM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531339;0;NOMLAR_78531339;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531339;IDENTIFN_78531339;;;;105;;IDENTIFD_78531339;N;;;APELLIDOP_78531339;APELLIDOS_78531339;M;Jun 2 1992 12;12:00:00 AM;0;;S;;;;PA;;;1;;;;A;;;NOMBRELAR_78531339;sa;;;S;;;0;;;;;;;;;;OTR;;;;;;;;NOMBRE1_78531339;92;9299;;;0;1;0;;N;;;;;;
78531347;NOMBRE_78531347;P;1;182;IDENTIFCR_78531347;Nov 30 2021 12;12:00:00 AM;Apr 26 2022 10;13AM;;2;0;0;;;0;;1;15;1000;S;N;COMENTARIO_78531347;;NOMLAR_78531347;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531347;;;0;70;;IDENTIFD_78531347;N;B&P;;APELLIDOP_78531347;APELLIDOS_78531347;M;Feb 22 1993 12;12:00:00 AM;500;;S;;;;PA;1;0;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531347;ni934573;ni934742;132;S;;;2;;S;;;;;;;;OTR;;;;Dec 13 2021 10;25AM;NOMBRE2_78531347;1;C;NOMBRE1_78531347;92;9299;;;0;1;0;605;N;;;;;
78531355;NOMBRE_78531355;P;1;174;IDENTIFCR_78531355;Jan 5 2010 12;12:00:00 AM;Apr 4 2010  6;06:00:00 PM;;2;;;;;;;11;18;1900;S;N;COMENTARIO_78531355;0;NOMLAR_78531355;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531355;;;0;105;;IDENTIFD_78531355;N;;;APELLIDOP_78531355;;M;Jun 13 1975 12;12:00:00 AM;302;WG006286;C;;;;PA;3;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531355;sa;ja01035;132;N;;;4;;N;;;;;;;;OTR;;;;Apr 4 2010  6;06:00:00 PM;NOMBRE2_78531355;11;G;NOMBRE1_78531355;92;9299;;;0;1;0;;N;;;;;
78531363;NOMBRE_78531363;P;1;122;IDENTIFCR_78531363;Jun 27 2022 12;12:00:00 AM;Jun 27 2022 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531363;0;NOMLAR_78531363;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531363;IDENTIFN_78531363;;;;105;;IDENTIFD_78531363;N;;;APELLIDOP_78531363;APELLIDOS_78531363;M;Mar 6 1989 12;12:00:00 AM;0;;S;;;;PA;;;;;;;A;;;NOMBRELAR_78531363;sa;;;S;;;;;;;;;;;;;OTR;;;;;NOMBRE2_78531363;;;NOMBRE1_78531363;92;9299;;;0;1;0;;N;;;;;;
78531371;NOMBRE_78531371;P;1;122;IDENTIFCR_78531371;Apr 11 2016 12;12:00:00 AM;Sep 25 2024  5;06:00:00 PM;;2;;;;;;;1;1;1600;S;N;COMENTARIO_78531371;0;NOMLAR_78531371;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531371;;;0;107;;IDENTIFD_78531371;N;COM;;APELLIDOP_78531371;APELLIDOS_78531371;M;May 27 1987 12;12:00:00 AM;305;;C;;;;PA;1;;1;1;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531371;sa;pr33931;192;S;;;2;;S;;;;;;;;OTR;;;;Apr 5 2024 10;12:00:00 AM;NOMBRE2_78531371;1;G;NOMBRE1_78531371;92;9237;;;0;1;0;1406;N;;;;;
78531380;NOMBRE_78531380;P;1;122;IDENTIFCR_78531380;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531380;;NOMLAR_78531380;;;;N;4;;;;;;;;COMCOMP_78531380;;;;;;;;;;;;;;IDENTIFN_78531380;;;;105;;IDENTIFD_78531380;N;;;APELLIDOP_78531380;APELLIDOS_78531380;M;Dec 10 1971 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531380;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531380;;B;NOMBRE1_78531380;92;9299;;;0;1;0;;N;;;;;
78531398;NOMBRE_78531398;P;1;210;IDENTIFCR_78531398;Nov 5 2022 12;12:00:00 AM;Nov 10 2022  9;50AM;;2;0;0;;;0;;1;24;1000;S;N;COMENTARIO_78531398;;NOMLAR_78531398;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531398;;;0;105;;IDENTIFD_78531398;N;COM;;APELLIDOP_78531398;APELLIDOS_78531398;M;Oct 3 1997 12;12:00:00 AM;304;;S;;;;PA;1;0;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531398;ni934948;ni934884;132;S;;;0;;S;;;;;;;;OTR;;;;Nov 10 2022  9;50AM;NOMBRE2_78531398;1;D;NOMBRE1_78531398;92;9299;;;0;1;0;1202;N;;;;;
78531401;NOMBRE_78531401;P;1;122;IDENTIFCR_78531401;Nov 15 2012 12;12:00:00 AM;Apr 17 2024  3;27PM;;2;;;;;;;1;1;1600;S;N;COMENTARIO_78531401;0;NOMLAR_78531401;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531401;IDENTIFN_78531401;;;;53;;IDENTIFD_78531401;N;;;APELLIDOP_78531401;APELLIDOS_78531401;M;Nov 22 1984 12;12:00:00 AM;400;;C;;;;PA;2;;1;;;;A;;;NOMBRELAR_78531401;sa;;;S;Nov 16 2020 12;12:00:00 AM;Nov 16 2030 12;12:00:00 AM;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531401;1;F;NOMBRE1_78531401;92;9299;;;0;1;0;1003;N;;;;
78531410;NOMBRE_78531410;P;1;182;IDENTIFCR_78531410;Mar 7 2023 12;12:00:00 AM;Mar 22 2023  8;17AM;;2;0;0;;;0;;1;15;1000;S;N;COMENTARIO_78531410;;NOMLAR_78531410;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531410;;;0;70;;IDENTIFD_78531410;N;B&P;;APELLIDOP_78531410;APELLIDOS_78531410;M;Aug 17 1997 12;12:00:00 AM;804;;S;;;;PA;1;0;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531410;ni934559;pr00097;132;S;;;4;;S;;;;;;;;OTR;;;;Mar 22 2023  8;17AM;NOMBRE2_78531410;1;B;NOMBRE1_78531410;92;9299;;;0;1;0;1003;N;;;;;
78531428;NOMBRE_78531428;P;1;122;IDENTIFCR_78531428;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531428;;NOMLAR_78531428;;;;N;4;;;;;;;;COMCOMP_78531428;;;;;;;;;;;;;;IDENTIFN_78531428;;;;105;;IDENTIFD_78531428;N;;;APELLIDOP_78531428;APELLIDOS_78531428;M;Mar 31 1981 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531428;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531428;;B;NOMBRE1_78531428;92;9299;;;0;1;0;;N;;;;;
78531436;NOMBRE_78531436;P;1;122;IDENTIFCR_78531436;Feb 26 2012 12;12:00:00 AM;Mar 29 2012 12;01:00:00 PM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531436;;NOMLAR_78531436;;;;N;4;;;;;;;;COMCOMP_78531436;;;;;;;;;;;;;;IDENTIFN_78531436;;;0;105;;IDENTIFD_78531436;N;;;APELLIDOP_78531436;APELLIDOS_78531436;M;Feb 6 1981 12;12:00:00 AM;0;;C;;;;PA;;;1;;;;A;;;NOMBRELAR_78531436;;wp68183;156;S;;;0;;S;;;;;;;;OTR;;;;Mar 29 2012 12;01:00:00 PM;NOMBRE2_78531436;1;B;NOMBRE1_78531436;92;9299;;;0;1;0;;N;;;;;
78531444;NOMBRE_78531444;P;1;172;IDENTIFCR_78531444;Oct 30 2023 12;12:00:00 AM;May 16 2024  2;04:00:00 PM;;2;0;0;;;0;;1;22;1000;S;N;COMENTARIO_78531444;;NOMLAR_78531444;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531444;;;0;175;;IDENTIFD_78531444;N;B&P;;APELLIDOP_78531444;APELLIDOS_78531444;M;Feb 15 2002 12;12:00:00 AM;937;;S;;;;PA;1;0;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78531444;ni934880;pr32364;132;S;;;0;;S;;;;;;;;OTR;;N/A;;Nov 14 2023  4;12:00:00 PM;NOMBRE2_78531444;1;C;NOMBRE1_78531444;92;9299;;;0;1;0;1003;N;;;;;
78531452;NOMBRE_78531452;P;1;122;IDENTIFCR_78531452;Apr 9 2015 12;12:00:00 AM;Apr 9 2015 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531452;0;NOMLAR_78531452;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78531452;IDENTIFN_78531452;;;;105;;IDENTIFD_78531452;N;;;APELLIDOP_78531452;APELLIDOS_78531452;M;Jul 15 1985 12;12:00:00 AM;0;;C;;;;PA;;;;;;;A;;;NOMBRELAR_78531452;sa;;;S;;;;;;;;;;;;;OTR;;;;;NOMBRE2_78531452;;;NOMBRE1_78531452;92;9299;;;0;1;0;;N;;;;;;
78531460;NOMBRE_78531460;P;1;122;IDENTIFCR_78531460;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531460;;NOMLAR_78531460;;;;N;4;;;;;;;;COMCOMP_78531460;;;;;;;;;;;;;;IDENTIFN_78531460;;;;105;;IDENTIFD_78531460;N;;;APELLIDOP_78531460;APELLIDOS_78531460;M;Aug 20 1981 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531460;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531460;;C;NOMBRE1_78531460;92;9299;;;0;1;0;;N;;;;;
78531479;NOMBRE_78531479;P;1;122;IDENTIFCR_78531479;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78531479;;NOMLAR_78531479;;;;N;4;;;;;;;;COMCOMP_78531479;;;;;;;;;;;;;;IDENTIFN_78531479;;;;105;;IDENTIFD_78531479;N;;;APELLIDOP_78531479;APELLIDOS_78531479;M;Apr 21 1976 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78531479;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78531479;;A;NOMBRE1_78531479;92;9299;;;0;1;0;;N;;;;;
78531487;NOMBRE_78531487;P;1;172;IDENTIFCR_78531487;Oct 31 2022 12;12:00:00 AM;Jun 7 2024 10;03:00:00 AM;;2;0;0;;;0;;1;0;1000;S;N;COMENTARIO_78531487;;NOMLAR_78531487;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78531487;;;0;60;;IDENTIFD_78531487;N;COR;;APELLIDOP_78531487;APELLIDOS_78531487;M;Jan 27 1998 12;12:00:00 AM;114;;C;;;;PA;1;0;1;;;;A;;ACTUALZIADO;NOMBRELAR_78531487;ni935103;ni935295;172;S;;;0;;S;;;;;;;;OTR;;;;Jun 7 2024 10;03:00:00 AM;NOMBRE2_78531487;27;C;NOMBRE1_78531487;92;9299;;;0;1;0;1911;N;;;;;
